Visit ID,Visit Date,Store ID,Execution Score,On_Shelf,Inventory_Level,Customer ID,Product ID,Sales,Quantity,Price,Planogram_Compliance
9326,9/23/2017,DB-13660,55,0,10,DB-13660,OFF-BI-10000977,72.96,3,24.32,0
9327,9/7/2017,PF-19225,50,1,17,PF-19225,FUR-FU-10004053,80.96,4,20.24,0
9328,9/7/2017,PF-19225,92,1,13,PF-19225,TEC-PH-10002033,455.712,2,227.856,0
9329,9/7/2017,PF-19225,86,0,13,PF-19225,OFF-AR-10004260,25.98,1,25.98,0
9330,11/28/2015,AJ-10945,65,1,15,AJ-10945,OFF-AP-10004655,45.28,4,11.32,1
9331,11/12/2015,EB-14110,78,0,7,EB-14110,OFF-EN-10001539,15.56,2,7.78,1
9332,9/29/2016,ES-14080,54,1,13,ES-14080,TEC-PH-10001817,859.2,3,286.4,1
9333,9/11/2017,SS-20410,77,1,11,SS-20410,OFF-AP-10002578,195.68,4,48.92,0
9334,9/11/2017,SS-20410,90,1,20,SS-20410,OFF-FA-10000992,14.2,4,3.55,1
9335,5/1/2017,AG-10900,89,1,17,AG-10900,FUR-BO-10001798,314.352,3,104.784,1
9336,5/1/2017,AG-10900,57,1,13,AG-10900,OFF-LA-10004409,4.608,2,2.304,1
9337,9/16/2017,CY-12745,58,0,21,CY-12745,OFF-FA-10000621,17.9,5,3.58,1
9338,10/19/2014,RP-19270,57,1,11,RP-19270,OFF-BI-10003196,2.992,1,2.992,1
9339,10/19/2014,RP-19270,58,0,15,RP-19270,OFF-BI-10003727,20.064,6,3.344,0
9340,10/19/2014,RP-19270,73,1,17,RP-19270,OFF-PA-10003228,146.73,3,48.91,1
9341,10/19/2014,RP-19270,71,1,17,RP-19270,OFF-LA-10002787,18.75,5,3.75,1
9342,10/19/2014,RP-19270,89,0,21,RP-19270,TEC-PH-10001305,117.576,3,39.192,1
9343,3/13/2016,DB-13360,70,1,18,DB-13360,OFF-BI-10001036,51.184,7,7.312,1
9344,2/17/2017,CK-12325,80,1,17,CK-12325,FUR-TA-10001086,455.97,5,91.194,1
9345,2/17/2017,CK-12325,96,1,20,CK-12325,OFF-BI-10001525,5.715,5,1.143,0
9346,2/17/2017,CK-12325,86,1,13,CK-12325,TEC-PH-10000526,57.594,1,57.594,1
9347,2/17/2017,CK-12325,69,1,17,CK-12325,FUR-FU-10004973,30.144,2,15.072,0
9348,2/17/2017,CK-12325,66,1,22,CK-12325,FUR-CH-10003981,899.43,5,179.886,0
9349,12/22/2016,DN-13690,66,1,13,DN-13690,FUR-FU-10000277,842.72,8,105.34,0
9350,12/22/2016,DN-13690,88,0,16,DN-13690,FUR-FU-10001934,41.96,2,20.98,1
9351,9/23/2016,DP-13105,66,1,22,DP-13105,OFF-BI-10004970,13.216,4,3.304,0
9352,9/23/2016,DP-13105,66,1,17,DP-13105,FUR-CH-10003396,184.752,3,61.584,1
9353,9/24/2017,RO-19780,71,0,16,RO-19780,FUR-CH-10003973,520.464,2,260.232,1
9354,9/24/2017,RO-19780,87,0,8,RO-19780,OFF-PA-10002109,11.424,3,3.808,1
9355,12/1/2015,MA-17560,56,0,20,MA-17560,OFF-PA-10001826,19.44,3,6.48,1
9356,12/1/2015,MA-17560,92,1,20,MA-17560,OFF-AR-10000823,3.64,2,1.82,0
9357,12/1/2015,MA-17560,76,0,9,MA-17560,OFF-PA-10001776,18.54,2,9.27,1
9358,1/25/2016,JD-15895,67,1,24,JD-15895,OFF-BI-10003676,43.12,5,8.624,0
9359,1/25/2016,JD-15895,65,1,16,JD-15895,FUR-TA-10001095,313.722,3,104.574,1
9360,1/25/2016,JD-15895,95,1,18,JD-15895,FUR-FU-10000747,45.98,1,45.98,0
9361,1/25/2016,JD-15895,52,1,15,JD-15895,OFF-ST-10004337,428.68,7,61.24,1
9362,3/21/2017,PS-18970,66,1,26,PS-18970,OFF-BI-10004410,30.576,6,5.096,0
9363,3/21/2017,PS-18970,99,1,13,PS-18970,OFF-FA-10004838,13.02,7,1.86,1
9364,3/21/2017,PS-18970,53,1,16,PS-18970,FUR-FU-10002364,22.14,3,7.38,1
9365,3/21/2017,PS-18970,100,1,22,PS-18970,OFF-ST-10001809,359.32,4,89.83,1
9366,8/22/2014,JF-15415,91,0,14,JF-15415,OFF-PA-10001846,11.56,2,5.78,0
9367,6/8/2014,RD-19480,74,1,9,RD-19480,OFF-BI-10003876,68.48,2,34.24,1
9368,6/8/2014,RD-19480,97,0,26,RD-19480,OFF-ST-10003470,1676.88,6,279.48,1
9369,4/7/2016,ES-14080,66,1,8,ES-14080,OFF-PA-10004243,37.94,2,18.97,1
9370,11/7/2017,KN-16390,50,0,15,KN-16390,FUR-CH-10000422,272.97,3,90.99,1
9371,5/29/2015,VP-21760,63,1,16,VP-21760,FUR-FU-10002506,41.568,4,10.392,1
9372,5/29/2015,VP-21760,88,1,15,VP-21760,FUR-CH-10000863,317.058,3,105.686,0
9373,5/29/2015,VP-21760,57,1,21,VP-21760,OFF-FA-10002988,8.04,5,1.608,1
9374,5/7/2017,CS-11950,88,1,25,CS-11950,TEC-PH-10003437,419.944,7,59.992,1
9375,6/5/2016,KB-16600,70,1,26,KB-16600,OFF-SU-10002537,61.38,6,10.23,1
9376,12/14/2015,AJ-10945,69,0,7,AJ-10945,TEC-AC-10003063,50,2,25,0
9377,12/25/2017,PO-18865,68,0,18,PO-18865,TEC-AC-10003237,31.8,3,10.6,1
9378,12/17/2017,DP-13105,72,1,15,DP-13105,OFF-ST-10001031,32.56,2,16.28,1
9379,5/10/2016,GM-14500,99,1,7,GM-14500,OFF-EN-10001535,7.072,2,3.536,1
9380,12/23/2014,CC-12670,56,1,21,CC-12670,OFF-PA-10001295,45.528,3,15.176,1
9381,12/23/2014,CC-12670,61,0,7,CC-12670,FUR-CH-10004698,64.784,1,64.784,0
9382,12/23/2014,CC-12670,96,0,11,CC-12670,OFF-ST-10000078,424.272,2,212.136,1
9383,12/23/2014,CC-12670,81,0,20,CC-12670,OFF-AR-10001868,1.344,1,1.344,0
9384,12/23/2014,CC-12670,86,0,13,CC-12670,OFF-ST-10004950,83.92,5,16.784,1
9385,8/11/2017,SJ-20125,65,0,19,SJ-20125,OFF-PA-10003441,25.92,4,6.48,0
9386,8/27/2017,SF-20200,86,1,24,SF-20200,FUR-FU-10004973,120.576,8,15.072,1
9387,1/19/2017,RM-19375,58,1,20,RM-19375,OFF-PA-10000157,79.92,4,19.98,1
9388,1/19/2017,RM-19375,57,0,10,RM-19375,OFF-PA-10001970,12.28,1,12.28,1
9389,1/19/2017,RM-19375,57,0,23,RM-19375,OFF-AP-10000828,542.94,3,180.98,1
9390,1/19/2017,RM-19375,54,1,20,RM-19375,OFF-EN-10001509,2.04,1,2.04,1
9391,6/19/2015,KM-16375,91,1,22,KM-16375,OFF-ST-10003692,228.92,5,45.784,1
9392,3/13/2017,FH-14275,80,0,18,FH-14275,TEC-PH-10004700,7.992,1,7.992,0
9393,10/25/2015,DG-13300,52,1,23,DG-13300,FUR-CH-10000422,582.336,8,72.792,1
9394,9/20/2014,MW-18220,65,0,17,MW-18220,TEC-PH-10003484,629.95,5,125.99,1
9395,9/20/2014,MW-18220,88,1,18,MW-18220,FUR-CH-10001394,631.782,2,315.891,0
9396,9/20/2014,MW-18220,88,1,22,MW-18220,FUR-BO-10002213,801.568,2,400.784,1
9397,9/20/2014,MW-18220,96,1,20,MW-18220,OFF-LA-10002762,75.18,6,12.53,0
9398,9/20/2014,MW-18220,77,1,20,MW-18220,OFF-AP-10003842,30.98,1,30.98,1
9399,9/20/2014,MW-18220,56,1,14,MW-18220,TEC-PH-10003072,1349.91,9,149.99,0
9400,11/11/2016,SC-20845,66,1,15,SC-20845,OFF-AR-10003394,14.112,6,2.352,0
9401,9/16/2015,BD-11500,64,1,15,BD-11500,OFF-EN-10001539,31.12,4,7.78,1
9402,6/24/2014,LP-17080,75,0,16,LP-17080,FUR-FU-10001731,4.272,2,2.136,0
9403,8/12/2016,NP-18700,88,0,20,NP-18700,FUR-TA-10001095,209.148,2,104.574,1
9404,8/12/2016,NP-18700,67,0,17,NP-18700,OFF-ST-10000078,1591.02,6,265.17,0
9405,4/13/2017,DP-13105,60,1,21,DP-13105,OFF-FA-10004076,7.92,5,1.584,0
9406,3/14/2014,RB-19465,79,0,7,RB-19465,TEC-MA-10003626,574.91,2,287.455,1
9407,3/14/2014,RB-19465,93,1,16,RB-19465,OFF-PA-10001215,8.448,2,4.224,1
9408,9/22/2017,LC-17140,70,1,22,LC-17140,TEC-AC-10002842,1071,9,119,1
9409,9/22/2017,LC-17140,97,1,7,LC-17140,FUR-FU-10004864,12.07,1,12.07,1
9410,12/10/2017,WB-21850,50,1,16,WB-21850,OFF-BI-10000014,3.273,1,3.273,1
9411,12/10/2017,WB-21850,72,0,22,WB-21850,FUR-FU-10001475,87.92,5,17.584,1
9412,3/10/2016,MH-17785,52,0,7,MH-17785,OFF-ST-10001272,104.696,1,104.696,0
9413,1/27/2015,SC-20305,90,0,17,SC-20305,FUR-CH-10002024,2803.92,5,560.784,1
9414,9/26/2016,MH-17620,61,0,9,MH-17620,OFF-BI-10004001,6.816,2,3.408,1
9415,10/18/2015,JC-15775,59,1,20,JC-15775,TEC-PH-10004094,249.584,2,124.792,1
9416,10/18/2015,JC-15775,77,1,22,JC-15775,OFF-PA-10001184,17.94,3,5.98,0
9417,10/18/2015,JC-15775,73,1,9,JC-15775,FUR-FU-10002505,10.11,3,3.37,1
9418,10/27/2014,RD-19810,62,1,12,RD-19810,OFF-PA-10001166,10.368,2,5.184,0
9419,10/27/2014,RD-19810,70,1,16,RD-19810,OFF-PA-10000349,11.952,3,3.984,0
9420,10/2/2017,SC-20695,79,1,20,SC-20695,OFF-AP-10004708,15.224,2,7.612,1
9421,10/2/2017,SC-20695,66,1,16,SC-20695,OFF-AP-10001947,21.984,6,3.664,1
9422,7/23/2014,NC-18535,97,1,23,NC-18535,TEC-PH-10000441,604.752,6,100.792,1
9423,7/23/2014,NC-18535,75,0,16,NC-18535,OFF-SU-10004664,40.7,5,8.14,1
9424,7/23/2014,NC-18535,83,1,19,NC-18535,TEC-PH-10004531,302.376,3,100.792,1
9425,7/23/2014,NC-18535,92,1,14,NC-18535,TEC-AC-10002167,45,3,15,0
9426,9/12/2014,LW-17215,70,0,25,LW-17215,FUR-CH-10002024,3785.292,6,630.882,0
9427,9/15/2016,AH-10585,97,1,10,AH-10585,OFF-AR-10002445,35.4,5,7.08,1
9428,11/27/2014,JO-15145,68,0,17,JO-15145,FUR-FU-10003268,199.9,5,39.98,1
9429,5/11/2014,VW-21775,84,1,23,VW-21775,FUR-CH-10000015,1212.96,8,151.62,1
9430,8/28/2015,BP-11185,80,1,11,BP-11185,TEC-PH-10004165,1099.96,5,219.992,1
9431,8/28/2015,BP-11185,69,1,9,BP-11185,FUR-TA-10004607,103.481,1,103.481,0
9432,6/19/2015,PP-18955,93,1,8,PP-18955,OFF-LA-10004677,5.904,2,2.952,1
9433,8/17/2015,SC-20725,82,1,17,SC-20725,TEC-AC-10002217,30.08,2,15.04,0
9434,8/17/2015,SC-20725,98,1,18,SC-20725,OFF-PA-10001937,36.288,7,5.184,1
9435,8/17/2015,SC-20725,95,0,17,SC-20725,OFF-AR-10000203,10.272,3,3.424,1
9436,8/17/2015,SC-20725,88,1,20,SC-20725,TEC-AC-10001142,252.8,4,63.2,1
9437,9/25/2015,BM-11785,99,1,7,BM-11785,OFF-BI-10003712,2.946,2,1.473,0
9438,5/26/2017,CD-11920,61,1,17,CD-11920,OFF-PA-10000520,12.96,2,6.48,1
9439,7/31/2017,GM-14680,86,0,23,GM-14680,TEC-PH-10001079,285.576,4,71.394,1
9440,10/12/2014,BP-11050,67,0,22,BP-11050,OFF-SU-10000898,22.24,2,11.12,1
9441,5/25/2014,BW-11065,94,1,20,BW-11065,OFF-PA-10001471,14.62,2,7.31,0
9442,12/29/2014,RE-19405,69,1,18,RE-19405,OFF-AP-10003281,48.36,5,9.672,0
9443,4/7/2017,HR-14770,75,1,11,HR-14770,OFF-AR-10003156,16.256,2,8.128,1
9444,4/7/2017,HR-14770,61,1,21,HR-14770,TEC-PH-10000576,219.184,2,109.592,1
9445,3/1/2015,TP-21565,56,1,18,TP-21565,TEC-PH-10003215,95.84,4,23.96,1
9446,5/29/2015,KB-16315,90,1,18,KB-16315,OFF-LA-10004484,12.39,3,4.13,1
9447,9/22/2016,AC-10660,52,1,19,AC-10660,OFF-PA-10002245,35.88,6,5.98,1
9448,5/27/2017,DN-13690,96,1,25,DN-13690,FUR-FU-10003664,477.3,5,95.46,1
9449,9/17/2016,CC-12430,71,0,16,CC-12430,OFF-LA-10002195,12.32,4,3.08,1
9450,9/8/2014,TS-21340,72,1,8,TS-21340,OFF-BI-10000822,8.608,2,4.304,1
9451,6/3/2017,MO-17800,71,1,23,MO-17800,OFF-ST-10004963,136.26,9,15.14,0
9452,9/28/2015,RP-19855,89,0,17,RP-19855,OFF-AP-10002495,186.15,3,62.05,1
9453,9/28/2015,RP-19855,93,0,19,RP-19855,OFF-BI-10004001,81.792,6,13.632,0
9454,9/28/2015,RP-19855,81,1,13,RP-19855,OFF-SU-10004884,47.19,3,15.73,1
9455,9/28/2015,RP-19855,72,0,18,RP-19855,TEC-PH-10003555,36.784,2,18.392,0
9456,6/16/2016,JL-15175,72,0,11,JL-15175,TEC-MA-10003493,91.475,1,91.475,0
9457,5/27/2017,BW-11110,77,1,19,BW-11110,TEC-AC-10002380,27.192,3,9.064,1
9458,5/27/2017,BW-11110,96,1,23,BW-11110,OFF-BI-10004209,12.06,5,2.412,1
9459,10/9/2014,SJ-20500,62,1,9,SJ-20500,OFF-AR-10002135,144.6,3,48.2,1
9460,10/9/2014,SJ-20500,68,1,13,SJ-20500,TEC-PH-10002583,15.992,1,15.992,1
9461,11/17/2014,FG-14260,78,1,8,FG-14260,OFF-PA-10003591,34.44,3,11.48,1
9462,10/19/2014,EH-14125,69,1,17,EH-14125,TEC-PH-10004922,321.552,6,53.592,0
9463,11/25/2017,BS-11590,69,0,9,BS-11590,FUR-CH-10001854,701.96,2,350.98,1
9464,2/27/2014,JS-16030,77,1,17,JS-16030,OFF-AR-10003560,19.456,4,4.864,1
9465,12/21/2014,JC-15775,51,1,19,JC-15775,OFF-LA-10004409,17.28,6,2.88,1
9466,11/19/2016,JM-15265,52,0,22,JM-15265,FUR-FU-10000448,31.96,2,15.98,0
9467,11/5/2017,CD-12280,56,1,22,CD-12280,OFF-BI-10002735,164.688,6,27.448,1
9468,11/5/2017,CD-12280,50,0,21,CD-12280,FUR-TA-10003469,166.5,2,83.25,1
9469,11/5/2017,CD-12280,85,1,15,CD-12280,OFF-PA-10001870,12.96,2,6.48,1
9470,11/5/2017,CD-12280,77,1,9,CD-12280,OFF-PA-10004071,110.96,2,55.48,1
9471,11/5/2017,CD-12280,98,0,8,CD-12280,TEC-PH-10001448,99.98,2,49.99,1
9472,11/5/2017,CD-12280,73,1,15,CD-12280,OFF-BI-10002706,11.424,1,11.424,1
9473,11/5/2017,CD-12280,54,0,20,CD-12280,FUR-CH-10004875,128.124,2,64.062,0
9474,11/5/2017,CD-12280,61,1,15,CD-12280,FUR-FU-10004245,101.4,5,20.28,0
9475,5/31/2015,JM-15265,55,0,19,JM-15265,OFF-LA-10000443,5.904,2,2.952,1
9476,5/31/2015,JM-15265,68,1,27,JM-15265,OFF-PA-10001125,173.488,7,24.784,1
9477,5/31/2015,JM-15265,71,1,14,JM-15265,FUR-FU-10002703,51.56,2,25.78,1
9478,5/31/2015,JM-15265,99,1,13,JM-15265,OFF-BI-10004364,3.564,3,1.188,1
9479,9/7/2014,SS-20410,78,1,18,SS-20410,OFF-FA-10000936,13.16,5,2.632,1
9480,9/7/2014,SS-20410,65,1,15,SS-20410,OFF-BI-10001249,3.828,3,1.276,1
9481,9/7/2014,SS-20410,62,0,23,SS-20410,OFF-BI-10004632,304.99,5,60.998,1
9482,11/6/2017,HG-14845,62,1,17,HG-14845,OFF-ST-10000615,18.16,2,9.08,1
9483,6/20/2015,BC-11125,85,0,7,BC-11125,TEC-AC-10001838,319.984,2,159.992,1
9484,7/22/2014,AB-10255,95,0,18,AB-10255,OFF-AR-10004757,19.68,6,3.28,1
9485,12/2/2016,MY-18295,97,1,20,MY-18295,FUR-BO-10003893,781.864,10,78.1864,0
9486,12/2/2016,MY-18295,67,0,27,MY-18295,OFF-PA-10003893,30.816,9,3.424,1
9487,10/12/2017,NF-18385,98,1,12,NF-18385,FUR-TA-10001932,673.344,3,224.448,1
9488,12/11/2017,NB-18655,50,1,21,NB-18655,OFF-FA-10001561,6.54,3,2.18,0
9489,10/1/2015,EM-13960,86,1,7,EM-13960,TEC-PH-10001817,572.8,2,286.4,1
9490,8/5/2016,MF-17665,67,1,22,MF-17665,OFF-AR-10000538,197.05,7,28.15,1
9491,1/3/2017,CM-12385,55,1,28,CM-12385,OFF-BI-10004584,2022.272,8,252.784,0
9492,1/3/2017,CM-12385,89,1,17,CM-12385,OFF-AR-10000817,9.12,3,3.04,1
9493,11/7/2017,EC-14050,75,1,18,EC-14050,OFF-BI-10000756,38.16,9,4.24,1
9494,1/3/2016,BO-11350,51,1,12,BO-11350,FUR-TA-10000617,1592.85,7,227.55,1
9495,1/3/2016,BO-11350,94,1,8,BO-11350,OFF-BI-10004364,11.88,2,5.94,1
9496,5/12/2016,VM-21835,99,1,22,VM-21835,TEC-AC-10004518,120,6,20,1
9497,5/12/2016,VM-21835,64,1,14,VM-21835,OFF-AP-10002222,8.67,1,8.67,1
9498,11/5/2017,AB-10060,88,1,11,AB-10060,OFF-PA-10002615,4.41,1,4.41,1
9499,11/5/2017,AB-10060,54,0,13,AB-10060,OFF-PA-10000565,167.94,3,55.98,1
9500,11/5/2017,AB-10060,64,1,21,AB-10060,OFF-PA-10003673,67.8,10,6.78,0
9501,5/26/2016,CM-12235,59,1,22,CM-12235,FUR-FU-10002088,26.94,3,8.98,1
9502,11/20/2015,KW-16570,100,0,8,KW-16570,FUR-FU-10001546,32.04,3,10.68,1
9503,4/22/2016,MM-17920,64,1,24,MM-17920,OFF-AR-10000614,32.13,9,3.57,1
9504,4/22/2016,MM-17920,51,1,12,MM-17920,OFF-AR-10003190,2.88,1,2.88,1
9505,10/14/2016,PW-19030,72,0,17,PW-19030,TEC-PH-10004094,1091.93,7,155.99,1
9506,10/14/2016,PW-19030,92,1,13,PW-19030,OFF-PA-10001970,111.96,2,55.98,1
9507,4/5/2014,RD-19900,75,1,13,RD-19900,OFF-AR-10002952,26.7,2,13.35,1
9508,4/5/2014,RD-19900,98,1,13,RD-19900,OFF-BI-10004209,40.2,5,8.04,0
9509,4/5/2014,RD-19900,91,0,14,RD-19900,OFF-AR-10004685,13.89,3,4.63,1
9510,4/5/2014,RD-19900,50,1,23,RD-19900,OFF-ST-10000991,689.82,6,114.97,1
9511,8/6/2016,LM-17065,65,0,18,LM-17065,OFF-AR-10002399,38.34,9,4.26,1
9512,12/14/2014,CS-11845,87,1,20,CS-11845,OFF-BI-10002353,9.264,3,3.088,1
9513,5/30/2017,KT-16480,64,1,17,KT-16480,FUR-BO-10001811,204.6664,1,204.6664,1
9514,10/14/2016,BE-11410,72,1,22,BE-11410,TEC-AC-10003033,1649.75,5,329.95,0
9515,3/14/2014,NF-18475,87,1,22,NF-18475,OFF-PA-10000176,91.056,6,15.176,1
9516,2/17/2014,DL-13315,52,0,31,DL-13315,OFF-AR-10003631,54.208,14,3.872,1
9517,8/24/2015,MS-17710,99,1,18,MS-17710,TEC-PH-10000923,26.982,3,8.994,1
9518,8/24/2015,MS-17710,56,0,17,MS-17710,OFF-LA-10003190,6.912,3,2.304,1
9519,8/24/2015,MS-17710,69,1,13,MS-17710,OFF-ST-10003208,435.504,3,145.168,1
9520,5/8/2017,MM-18055,76,0,22,MM-18055,OFF-AP-10000692,81.08,4,20.27,1
9521,2/4/2016,JB-15400,80,1,21,JB-15400,OFF-ST-10004180,93.02,2,46.51,1
9522,12/19/2014,SG-20605,58,1,19,SG-20605,TEC-PH-10002817,323.976,3,107.992,1
9523,12/19/2014,SG-20605,68,1,20,SG-20605,OFF-PA-10000295,15.552,3,5.184,1
9524,12/19/2014,SG-20605,98,1,18,SG-20605,OFF-ST-10000419,32.592,3,10.864,1
9525,12/5/2017,PB-18805,80,1,23,PB-18805,OFF-BI-10001524,83.92,5,16.784,1
9526,12/5/2017,PB-18805,88,0,22,PB-18805,FUR-FU-10003268,199.9,5,39.98,1
9527,12/5/2017,PB-18805,50,1,10,PB-18805,TEC-PH-10000148,31.176,3,10.392,1
9528,12/5/2017,PB-18805,74,1,16,PB-18805,OFF-BI-10001543,172.752,6,28.792,1
9529,12/5/2017,PB-18805,76,0,13,PB-18805,OFF-BI-10002071,9.296,2,4.648,1
9530,3/24/2017,AC-10615,71,0,15,AC-10615,OFF-ST-10002352,12.768,2,6.384,1
9531,7/8/2017,MR-17545,84,1,8,MR-17545,OFF-PA-10003127,52.76,2,26.38,1
9532,10/26/2017,BF-11215,100,1,13,BF-11215,OFF-ST-10000464,55.616,2,27.808,1
9533,10/27/2016,BW-11200,73,0,20,BW-11200,FUR-CH-10000553,427.644,14,30.546,0
9534,10/27/2016,BW-11200,63,1,12,BW-11200,OFF-FA-10000134,40.67,7,5.81,0
9535,10/27/2016,BW-11200,86,0,15,BW-11200,OFF-ST-10000636,33.48,2,16.74,0
9536,10/27/2016,BW-11200,76,1,14,BW-11200,OFF-BI-10002949,9.728,2,4.864,1
9537,6/12/2017,TS-21610,64,1,15,TS-21610,FUR-FU-10002364,8.856,3,2.952,0
9538,9/25/2016,AS-10045,94,1,12,AS-10045,FUR-BO-10002613,477.666,2,238.833,1
9539,9/7/2017,AA-10375,78,1,12,AA-10375,OFF-PA-10002659,16.9,5,3.38,1
9540,9/7/2017,AA-10375,61,0,12,AA-10375,OFF-PA-10000157,39.96,2,19.98,1
9541,5/11/2015,PS-18970,91,1,26,PS-18970,FUR-CH-10004540,191.968,7,27.424,1
9542,8/6/2015,RP-19270,93,1,19,RP-19270,OFF-LA-10004544,35.52,3,11.84,1
9543,8/6/2015,RP-19270,81,1,15,RP-19270,OFF-BI-10001097,6.23,5,1.246,1
9544,8/6/2015,RP-19270,94,1,15,RP-19270,OFF-PA-10003302,56.704,2,28.352,0
9545,8/6/2015,RP-19270,99,1,17,RP-19270,FUR-BO-10003965,369.1992,3,123.0664,1
9546,10/29/2014,NC-18625,51,1,9,NC-18625,TEC-AC-10003433,1.98,2,0.99,0
9547,10/29/2014,NC-18625,86,1,15,NC-18625,OFF-PA-10000482,75.88,2,37.94,1
9548,6/18/2016,SC-20770,58,1,22,SC-20770,OFF-PA-10004610,6.848,2,3.424,1
9549,6/18/2016,SC-20770,97,1,12,SC-20770,OFF-BI-10003910,4.626,2,2.313,1
9550,6/18/2016,SC-20770,76,0,10,SC-20770,OFF-AP-10001394,453.6,3,151.2,1
9551,5/3/2015,NF-18595,84,1,8,NF-18595,OFF-BI-10004654,13.848,3,4.616,1
9552,11/10/2015,SC-20020,52,0,18,SC-20020,OFF-ST-10001526,577.584,6,96.264,1
9553,5/30/2015,BD-11560,89,0,21,BD-11560,TEC-AC-10000358,151.96,4,37.99,1
9554,9/22/2016,SM-20950,54,0,17,SM-20950,FUR-FU-10000246,68.432,7,9.776,1
9555,11/28/2015,EB-14110,50,1,18,EB-14110,FUR-FU-10003799,71.12,5,14.224,1
9556,11/28/2015,EB-14110,78,1,16,EB-14110,OFF-FA-10003021,3.008,2,1.504,1
9557,12/3/2015,HP-14815,50,1,23,HP-14815,OFF-PA-10003656,184.66,7,26.38,0
9558,10/17/2014,EB-14170,100,1,11,EB-14170,FUR-FU-10004586,5.312,2,2.656,1
9559,5/3/2016,SM-20905,87,1,20,SM-20905,TEC-AC-10003832,132.52,5,26.504,1
9560,5/3/2016,SM-20905,59,1,24,SM-20905,OFF-ST-10002554,195.64,5,39.128,1
9561,5/3/2016,SM-20905,61,1,12,SM-20905,FUR-FU-10001876,51.968,2,25.984,1
9562,5/3/2016,SM-20905,74,1,11,SM-20905,TEC-AC-10002637,431.976,3,143.992,1
9563,5/3/2016,SM-20905,53,0,14,SM-20905,TEC-MA-10003589,224.937,3,74.979,1
9564,5/3/2016,SM-20905,76,1,11,SM-20905,OFF-LA-10000081,6,2,3,1
9565,6/1/2015,CG-12040,78,0,21,CG-12040,OFF-PA-10001838,11.76,2,5.88,1
9566,3/31/2014,TG-21640,67,1,26,TG-21640,FUR-CH-10002965,1125.488,7,160.784,1
9567,3/31/2014,TG-21640,82,0,19,TG-21640,OFF-BI-10001636,12.645,5,2.529,0
9568,3/31/2014,TG-21640,54,0,16,TG-21640,OFF-AR-10004027,4.032,2,2.016,1
9569,7/5/2017,DK-12835,54,1,10,DK-12835,TEC-PH-10002293,79.96,4,19.99,1
9570,9/24/2015,MB-17305,67,1,25,MB-17305,OFF-BI-10003196,6.732,6,1.122,0
9571,9/24/2015,MB-17305,96,1,10,MB-17305,OFF-ST-10001172,33.568,2,16.784,1
9572,9/24/2015,MB-17305,57,1,9,MB-17305,OFF-EN-10003068,15.84,2,7.92,1
9573,9/24/2015,MB-17305,92,0,11,MB-17305,OFF-LA-10003510,24.424,1,24.424,1
9574,9/24/2015,MB-17305,70,0,20,MB-17305,OFF-AR-10003504,17.12,5,3.424,1
9575,8/13/2015,SF-20065,97,1,9,SF-20065,FUR-FU-10001889,31.56,3,10.52,0
9576,5/26/2015,PS-18760,87,0,20,PS-18760,FUR-CH-10000863,105.686,1,105.686,0
9577,5/26/2015,PS-18760,54,1,11,PS-18760,TEC-MA-10004679,399.54,2,199.77,0
9578,5/26/2015,PS-18760,76,1,24,PS-18760,FUR-CH-10004754,104.93,5,20.986,1
9579,9/14/2017,RB-19705,57,0,17,RB-19705,TEC-PH-10004586,1079.85,3,359.95,1
9580,9/14/2017,RB-19705,54,1,16,RB-19705,OFF-ST-10001370,70.98,1,70.98,0
9581,9/14/2017,RB-19705,81,1,17,RB-19705,OFF-AR-10001988,29.95,5,5.99,1
9582,9/14/2017,RB-19705,96,1,22,RB-19705,FUR-CH-10003298,589.41,5,117.882,1
9583,6/7/2016,RS-19870,52,1,18,RS-19870,OFF-FA-10002988,9.648,6,1.608,0
9584,6/25/2017,SB-20185,78,1,21,SB-20185,FUR-BO-10002213,400.784,1,400.784,0
9585,8/26/2017,HJ-14875,80,1,13,HJ-14875,OFF-ST-10000344,53.72,4,13.43,1
9586,8/26/2016,SV-20815,98,1,18,SV-20815,OFF-PA-10002319,31.008,1,31.008,1
9587,11/18/2016,BE-11410,90,1,12,BE-11410,OFF-BI-10002437,61.12,5,12.224,1
9588,4/17/2017,BM-11575,98,1,9,BM-11575,OFF-ST-10001418,195.136,4,48.784,1
9589,7/23/2017,AZ-10750,91,0,9,AZ-10750,OFF-AR-10000380,121.536,4,30.384,1
9590,5/11/2014,HD-14785,69,0,19,HD-14785,OFF-PA-10003036,17.472,3,5.824,1
9591,5/11/2014,HD-14785,69,1,23,HD-14785,OFF-BI-10002026,104.58,9,11.62,1
9592,7/28/2016,BF-11005,90,1,11,BF-11005,FUR-FU-10003691,24.7,5,4.94,1
9593,7/28/2016,BF-11005,100,1,12,BF-11005,FUR-FU-10003806,302.72,5,60.544,1
9594,9/14/2017,HZ-14950,98,0,21,HZ-14950,OFF-PA-10002741,8.56,2,4.28,1
9595,9/14/2017,HZ-14950,50,1,22,HZ-14950,OFF-PA-10003845,11.56,2,5.78,0
9596,1/24/2017,KD-16495,50,0,8,KD-16495,OFF-AP-10001492,25.86,3,8.62,1
9597,1/24/2017,KD-16495,79,0,15,KD-16495,OFF-BI-10004318,276.784,2,138.392,0
